Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1307407.40740741,1048148.14814815,-1111111.11111111,270740.740729626,-13871851.8518815,-17701111.1111148,-14900000,3800000,2774074.07407407,-19085185.1851852,-29192592.5925926,-27770370.3703704,-36322222.2222222,-46237037.037037,-48070370.3703704,-32392592.5925926,-43677777.7777778,-28133333.3333333,-41807407.4074074,-56507407.4074074,-69092592.5925926,-81511111.1111111,-55748148.1481481,-88096284.8148148,-102873241.851852,-125548762.962963,-145937451.851852,-65702984.0740741,-193262673.333333,-226702041.851852,-241705404.814815,-251947382.222222,-197163179.62963,-203902454.074074,-207008409.62963,-193202811.851852,-212831042.222222,-82947970.5579022,-106445437.953486,-94494514.1230356,-130070867.191496,-150540577.705193,-123137602.741193,-171391566.208552,-146201107.700886,-55225269.7797152
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-35300000,-270500000,-205600000,-163300000,-572700000,-399100000,-223900000,-377400000,-246300000,-17600000,-442500000,-414000000,-367100000,-212900000,-183700000,-705900000,-701700000,-625300000,-572100000,-451000000,-633500000,-1039100000,-1025900000,-1049600000,-1252904184.60113,-1234874116.05622,-1039185910.77308,-1164400000,-1241000000,-1524000000,-1785600000,-1553562660,72262890.000001,-766950989.999999,-1579834920,-1847275530,-2238781140,-1909306330,-773787480,637267670,857080020,649564060,1821490950,3918080170,1890468140,1242945970
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-123880000,-38250000,-221520000,-179710000,-202980000,-288820000,-262700000,-56790000,-247980000,-216482000,-177268000,-91077000,-154466350,-201046593,-140090196.442928,-59514979.6632398,-199626587.044534,-185261398.508076,-162350000,-160340000,-221350000,-454590000,-438210000,-403360000,-326890000,-1161380000,-1038620000,-1189770000,-981676723.85615,-1020197641.14415,-2744932547.96254,519350000,-190470000,-314620000,2684750000,4638730000,3350240000
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-79500000,-72000000,-65500000,-75800000,-49900000,-45100000,-55800000,-80201000,-45292000,-75397000,-96983000,-61979000,-45940000,-35180000,-44470000,-6380000,..,..,..,-11133112.2734876,-1268314.1485315,-287336.389909998,13864301.7383667,-10483855.897393,-40075342.055323,-30650191.8554797,-28780321.3452283,-47610403.3156422,-70790428.7903534,-14050574.5210421,-83241961.1249816,-52508821.2163037,6310286.49502087,20941855.2943375,10056270,3879055.91659572,-54134326.6220671,-127409979.195969,-38683254.6752387,-14127802.7577686,..
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-97529411.8029521,-29568627.4625752,-82901960.8168244,-128509803.971965,-183497945.751811,-141314308.855467,-157487665.728417,-97227289.8447815,-96623292.2181665,..,..,..,..,..,..,-138548000,-140225000,-124945000,-134765000,-32700000,-63100000,-55600000,-49500000,-82200000,-90900000,-62300000,-44600000,-19915600,-96268000,-180641000,-165677000,-321363632.57136,-230589983.38158,-246354258.11448,-372288521.10006,-366670137.84792,-456029798.39635,-385182803.31344,-38822257.5949424,-49983671.8717913,-390632574.859161,-1276733473.90858,-2717145703.66194,-396533065.45822,-2503315524.73196,-254120762.7585
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,4980000.00099599,8219969.70972466,1179999.99920823,-20959982.620435,-24540000.004908,-12400000.00248,-37500000.0075,-44640000.0089279,-52560000.010512,-100840000.020168,-148800000.02976,-98520000.0197039,-111179988.532236,-102980000.008581,-94659641.0100369,-44896982.476094,-31140622.395,-40364936.7672,-62658170.4554701,-21900000,-91520000,7260000,-11830000,-23390000,-87070000,-137720000,-47700000,28710000,-59820000,-114210000,-131900000,-88950000,-44780000,-62380000,7048000,-85029000,-85773000,-204814583.793969,-122185676.878835,-101824279.161843,-323623966.85515,-431148219.822783,-560837855.998653,-750652437.396936,-270775987.476313,-237890082.251752,-324888947.73136,-474103893.100527,-168578535.660184,51548074.9276736,87655854.7493429,-491953761.239117
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-103949999.978458,-112100000,-104750000,-128700000,-157200000,-192100000,-316800000,-302700000,-228250371.000035,-219200000,-316450000,-220149221.400034,-117149316.13692,-163970736.68,-110771878.17194,-170266491.13279,-51400000,-172400000,-258000000,-308700000,-343300000,-200900000,-335400000,-272200000,-147700000,-240900000,-508263274.2842,-478666907.592412,-281571254.028688,-552820451.195314,-683390969.51344,-304335008.452307,-382653481.163833,-1116156503.15255,-2129853584.47427,-556653464.758829,-804073094.360136,-1408660826.65629,-1580746021.60538,-1762523570.4364,-1372124152.44885,-979945387.011726,-682674236.402166,-288253383.027148,-1581815976.61268,-660874046.634071,665854481.879487,-1527689104.10497,-2083057425.56005
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2869598898.26132,10665499440.448,7544767609.42816,10391654657.5882,13128959284.7968,17408758879.328,16822246081.6072,21574646019.8116,24555234186.2004,27554630254.0676,32872053517.7079,21155607433.43,16012190299.7133,13808455084.0429,4147336654.68085,4190681086.76459,4057155167.75086,10264062287.5864,12688130481.0545,15621074373.1757,13514401799.9993,21253125996.6558,24125744350.2673,43658556610.683,37909201556.2569
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-530950258.746619,-180988794.541066,38965735.8593438,-454953570.872756,-1365024333.35552,-675976875.577157,-572012790.960041,-588084499.900606,378583738.252915,403164330.909476,351916420.313155,-4262485321.1674,-4053569972.81271,-1711883518.41086,-1854085269.5794,-2139729352.16102,-3721634281.07288,-4108992898.71996,-4173563161.65006,-3289609794.38738,-4361443385.9147,-7039900025.20667,-9445878133.34234,-11181808084.8179,-8422271299.47517,-10209896208.3164,-11125011068.8044,-892033654.183192,341646259.646128,886554259.949579,1989672606.8815,4665997538.15975,1604607987.09942,2925516290.04182,5854912155.02455,2768954240.52673,415010400.141784,-1283430268.00208,-1582169454.17311,-7290457170.55365,-14240071439.5169
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-23900000,-48400000,20000000,-18800000,-76300000,-147500000,-260800000,-56200000,-132600000,-114900000,16100000,-188300000,-231200000,-102000000,-133579137.39075,-269144886.027665,-160317456.568754,36855575.5495543,115625098.296134,12613300.8970686,-181595470.194168,-177571591.284468,-610406357.364331,-637371073.950509,-912973168.217653,-378673621.09768,119951753.578697,-565708397.474089,-1401729087.26035,-2648842463.07377,-3970527068.81908,-2916254898.09557,-4146190898.00387,-1185233540.66451,-844996658.186773,-715955284.915382,-518604188.05306,1009682041.51853,776608799.561529,985803077.578847,1719952612.65635,1052620758.66164,1124234193.7945,1614811017.00178,200648076.721871,-758255148.615209,-577122346.29566
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-147516804.401437,1578867398.86208,2119244326.78419,692377898.595274,50336977.9440679,-1785125731.42725,-2698332267.06569,-2523543845.5558,-1936941637.20106,-2311069805.85649,-4140583148.21129,-4567699250.98168,-5171168794.20521,-7143232480.28175,-6812769370.55401,-7035654412.26464,-4291734332.07521,-4485223626.33251,-1875802280.34537,-1676281517.88667,-5563227578.46281,-5956139581.80651,-2965195307.24208,-6903105373.49659,-3228022816.39829,-4601248652.10514,1410181566.42623,7059496037.43388,8772510263.57572,780195721.51843,-10283543307.9807,-9299060317.4628,-8075694483.59495,-30971987180.9349,-26186435956.9107,-54515877624.3661,-62517637221.5214,-91471245845.7231,-49122670387.7036,-27314281992.5894,-22456838009.6209,-12113787707.3688,-38167659223.511,-65599439052.6676,-29762864650.3282,32730048588.208,-33422359357.9398,-79050941951.324
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-566000000,-5324000000,-6338000000,-1856000000,-1923000000,-3911000000,-2098000000,-1397000000,-1108000000,-2988000000,-4260000000,-2780000000,-2106000000,-2792000000,-6431000000,-7663000000,-4889000000,4096965770.22988,5782898397.49641,7992074100.4978,6900901091.30435,7823542185.48575,8106793838.4709,1563009904.01622,277544828.92532,10859493593.9516,10491041826.7602,125992416.495584,10628489686.0766,5144284990.19703,1685068008.42166,-24417850938.214,-29109199017.0582,-27509865798.2326,-17518744569.4758,-16952255385.0263,-16195634380.3563,-30633120324.4287,-30279059752.9683,-4433269738.48785,3510715050.41252,12670147063.1536
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7660000000,2816000000,104000000,11968000000,-2438000000,-3446000000,5733000000,358000000,-414000000,-476000000,-5155000000,-2090000000,-1869000000,-191000000,327000000,-9448000000,-6504000000,-4215000000,4956000000,3358000000,5232000000,2213000000,-2139000000,6555000000,12481000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-3335400000,2681400000,15519330000,28440300000,-1128500000,6488300000,26126000000,29541000000,16092482324.13,15855500000,-2761814222.12998,2157940000,14892456000,34369500000,15762600000,-6306200000,24565000000,58009500000
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-7144573582.78559,-7862125526.7903,-13848550480.331,-15302982165.9321,-5007385900.33066,2319661324.96397,2829018505.41797,-7708573878.64762,3711544924.24212,2786017662.90408,12912448253.7928,-12520887870.0592,3397575466.98284,24169680523.489,-44933860211.6348,-26439797120.8444,70908717709.884,57806918213.2172
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Israel,ISR,-41000000,-103000000,..,..,..,-190000000,-160000000,-20000000,-184000000,-395000000,-617000000,-545000000,-216000000,-525000000,-1563000000,-1822000000,-676000000,-356000000,-1009000000,-920000000,-871000000,-1361200000,-2257100000,-2372600000,-1577800000,987700000,1276700000,-1407300000,-837900000,208400000,163400000,-1278400000,-875000000,-2479800000,-3447100000,-4789700000,-5171700000,-3274200000,-987699999.999997,-1901100000,-2056400000,-2031500000,-1290600000,634800000,2352700000,4540100000,6966700000,5485900000,2690200000,7489399999.99999,8246599999.99999,4548000000.00001,982699999.999987,8720899999.99999,13119800000,16137700000,12739700000,13205400000,10900500000,13363100000,19805700000,19095000000,20339700000
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Italy,ITA,..,..,..,..,..,..,..,..,..,..,816480159.18352,1617368233.01691,1982312477.9561,-2840983358.58459,-8271487420.74904,-656143154.887278,-2857931546.26788,2343792334.89614,6051495316.79838,5923431267.99809,-10568983428.1015,-10374488962.011,-7398297747.64959,647025844.293117,-3205948960.16594,-4088275110.13594,2424881553.70332,-2568855666.92916,-7150418028.74613,-12829875345.3737,-16437768132.7191,-24301559516.6834,-29279160439.0664,7732702839.6478,13199668906.5182,25096131773.9766,39973598784.991,32276687022.7331,20107131271.3941,9984223099.04778,-3106733996.05027,1814148807.61766,-6277210864.05778,-12128604342.2726,-8978989362.55395,-16714795194.9127,-28321585638.5408,-30129935944.5308,-66400853362.7434,-40410770648.6168,-70819281579.9418,-64808125978.6455,-5129312522.54377,24764660543.8822,40309629203.7178,26369229238.497,49686018257.515,53102122703.0343,53985858785.4942,65311699942.0448,75096663920.9716,52543138424.4584,-30222046365.6521
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-263800000,-12700000,-21700000,-106500000,-136100000,-306800000,-378222505.124673,-335087537.577263,-312108595.77,-270616770.386515,-16053945.6916652,-124791566.67944,47494105.52,-282414243.6407,-312099294.30894,-240100000,28500000,-184010000,81600000,-98900000,-142600000,-332200000,-333800000,-216300000,-367400000,-758800000,-1074035000,-773356367.272784,-501560989.4947,-1071321664.28855,-1182858296.42866,-2038139959.14826,-2793264220.31389,-1127502303.11628,-934005337.22266,-2063190118.18722,-1440188623.08856,-1356845226.21027,-1114354109.20479,-430100945.993497,-43463029.5942499,-397483327.876626,-234826389.838443,-302634573.942249,-156909555.117403,149262141.440836,-129755509.736694
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68994126647.2952,95455879688.3611,114685034700.846,114126431432.297,130690474028.488,86219920754.3291,108861295892.018,139380520054.084,181993749574.64,170122750083.948,174672769353.091,211735646402.301,142115935666.067,145677709652.338,220887986144.054,129596684408.633,60116999697.1116,46378535980.1121,36351469239.9693,136471801667.015,197049392532.181,203168727082.395,177268535276.423,176609997619.696,150028926280.73,197154455955.774,90963103990.7844
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,6439992.89276189,12478282.1604176,3415176.84949474,44716612.5176806,36146393.0000896,-16488056.4156152,-288441286.434129,-6467727.71633138,373904638.953551,-38922616.6746465,-332711821.102898,-390679533.37933,-264744680.64501,-260474547.00274,-39758700.704593,-351817386.580357,-293726235.475038,384911700.483392,-227133951.372703,-393540845.37204,-835222713.009125,-629090658.820084,-397985562.171468,-258624042.059822,-221861777.150917,29337094.4992948,14104372.3554302,404936530.324401,27581390.0141045,-24030934.3911123,501306213.6274,1198530228.39464,39195475.2543018,-2271235044.85495,-1725938857.0131,-2874692559.87622,-2054052822.6192,-1243195602.74394,-1881948409.49804,-2956017204.22535,-4711237323.94366,-3503873260.38013,-2608028169.01409,-3469788732.39437,-3851830985.91549,-4392816901.40845,-2962760563.38028,-772845070.422536,-2505005633.80282,-3717605633.80282,-4159132394.3662
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-213100000,-751000000,-799300000,-1224900000,-171000000,366309483.565947,-1389516439.9889,-1024341043.79079,-272631279.573086,335427745.436063,358429714.58633,-822743806.832502,-4766679805.2409,1287474132.3575,-134293669.362955,2678134192.52769,14067537748.7925,2628600683.71833,4527218285.45307,-2852660444.78533,-9979526910.93887,-6964562246.29256,-3426686675.19474,-1765748482.73,-7027653497.39316,-10960363736.0815,-2671847032.92033,7078699622.13068
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-214892884.959435,-118502396.712351,36730232.055968,-659234149.007227,-492791450.206944,-876258180.925517,-561591703.38849,-305337920.285114,-47252316.6057039,-126891623.527609,-115018657.56912,-44990239.2756057,-502051364.900869,-471288266.815423,-590420205.647029,-527083700.030402,-213320795.50577,-180154267.179166,-261869235.622166,-448915490.29291,-1578240551.83766,-961189672.741364,-1790669371.427,-2632734196.17107,-2365219129.99254,-199391622.202443,-320276833.921081,-117669073.526434,132419234.800848,-131773010.475556,-252316724.244559,-510433478.209824,-1032048240.78544,-1982595676.67124,-1688505911.10075,-2368671949.98367,-3819304011.33315,-4216145262.61505,-4842146887.50261,-6377926517.1221,-4420811285.35286,-4037779793.18487,-5739957846.28601,-4989164830.68117,-5258353850.90664,-4791685554.64075,-5744077673.61328,-5765537769.7857
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20828468.3538248,2420738.65065728,-3580726.02236218,-2654527.5003482,4854889.35198689,12010328.9258768,-1716606.31600662,-2627050.71265608,-3295803.05003571,-1836068.98931565,-1537249.03065272,-9186947.23366385,4286640.6968615,-9094124.89029842,-4105238.82058536,1382561.7604571,..,..,..,..,..,..,..,..,..,..,..,-9676457.38990478,-2509439.8256718,-5247202.17926629,-16565244.5429202,194588.006141652,-17302046.914931,3619986.07686792,-10131369.3369135,56046361.6292338,56247992.7039464,19219652.9683895,70501111.1692445,76935282.2217352,86818266.8180729,71278573.0188151,20250958.6871114,-6459673.077106
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-310000000,12000000,-1085000000,-4151000000,-6845000000,-6421900000,-5542100000,-3505600000,-1755800000,-2079300000,2762200000,8827700000,12757700000,3766400000,-2804200000,-8033500000,-2901200000,1688100000,-4793500000,-10229700000,-24461100000,-10811500000,40112800000,21784600000,10180800000,2165200000,4066100000,11308300000,29289900000,12208600000,2094800000,10472500000,1753000000,33087600000,27950500000,16638200000,48790600000,77258900000,83029600000,105118600000,97923700000,75230900000,77466500000,59676100000,75902200000,85228200000,29830900000
